교육청명,학교명,지역,학교유형,개설과목
경기도교육청,수원하이텍고등학교,경기도,특목고,"* 하드웨어 측정분석,음악,진로활동,* 형상모델링 작업,[보강]기계 기초 공작,* 3D프린터 SW 설정,* 하드웨어 부품 선정,* 타깃시스템 분석,* Photo 장비 운영,한국사1,공통영어1,* 로봇 기구 개념 설계,[보강]* 로봇 기구 요소 부품 설계,통합사회1,* 요소부품재질선정,* 엔지니어링모델링,* 유압제어,* 동력전달요소선정,디지털 논리 회로,* 옥내조명공사,* 치공구설계,* CNC선반조작,[보강]* 배선공사,자율활동,* 시스템소프트웨어 설계,* 치공구요소설계,* 체결요소설계,공통수학1,물리학Ⅰ,* 시스템소프트웨어 펌웨어 구현,한국사,기계 기초 공작,1학년 진로캠프,3학년 진로캠프,* 로봇 기구 요소 부품 설계,통합과학1,* 조립도면작성,* 조립부품준비,운동과 건강,문학,* 센서 활용 기술,자동화 설비,[보강]* 공기압 제어,* 도면검토,* 디지털 회로 설계,* 프레스금형제작 부품 CNC가공,* 정밀측정,* 3D형상모델링작업,* 출력용데이터확정,* 도면분석,* CNC밀링 5축 가공 프로그래밍,3학년 도약캠프,* 전장품 조립,* 단순형상 작업,체육1,공통국어1,* 모터 제어,* 부품조립,[보강]전기·전자 측정,* CNC선반 가공 프로그래밍,수학Ⅰ,[보강]* 로봇 기구 개념 설계,* 로봇 주제어장치(MCU) 하드웨어 회로 설계,* 2D도면작업,* 동력전달요소설계,전기 설비,* CNC밀링(머시닝센터)조작,영어Ⅰ,* 공기압 제어,* CNC밀링(머시닝센터) 가공 CAM 프로그래밍,* 엔드밀 가공,* 하드웨어 기초 회로 설계,* 제어반 설계,전기·전자 측정,미술,[보강]영어Ⅰ,* 구동장치 선정,* HMI 프로그램 개발,* 하드웨어 완성품 검증,* 프레스금형제작 부품 와이어 컷 방전가공,* 기구 개념 설계,* 프레스금형 기초 프로그레시브설계,* 하드웨어 회로 설계,* 배선공사,일본어Ⅰ,[보강]* 동력설비공사,* 하드웨어 기능별 설계,* 동력설비공사,프로그래밍,* 기구 제작,[보강]* 유압제어"
경기도교육청,수일고등학교,경기도,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,심화 국어,미술,세계사,사회·문화,체육 전공 실기 기초,정보,매체 미술,공통수학1,동아시아사,수학과제 탐구,물리학Ⅰ,정치와 법,융합과학 탐구,지구과학Ⅰ,언어와 매체,일본어Ⅱ,[보강]화학Ⅰ,여행지리,공통영어1,한국사1,화법과 작문,[보강]매체 미술,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,한국지리,미술 창작,스포츠 생활,[보강]미술 창작,미적분,중국어Ⅰ,지구과학Ⅱ,자율·자치활동,융합과학,수학Ⅰ,한국근·현대사,윤리와 사상,고전 읽기,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,영어 회화,운동과 건강,문학,기하,화학Ⅱ,프로그래밍,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,가정과학,공학 일반,봉사활동,인공지능 기초,영미 문학 읽기"
경기도교육청,수주고등학교,경기도,일반고,"영어 독해와 작문,드로잉,심화 영어 회화Ⅰ,진로활동,사회문제 탐구,중국어 회화Ⅰ,세계사,지식 재산 일반,사회·문화,생태와 환경,정보,중국 문화,공통수학1,동아시아사,인공지능 수학,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,생명과학 실험,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,생활과 과학,미적분,문학과 매체,지구과학Ⅱ,생활과 한문,자율·자치활동,수학Ⅰ,윤리와 사상,미술 감상과 비평,경제,통합과학1,현대문학 감상,일본어Ⅰ,일본어 회화Ⅰ,화학Ⅰ,[보강]공통국어1,물리학Ⅱ,운동과 건강,문학,화학Ⅱ,기하,영어권 문화,프로그래밍,사회 탐구 방법,영어Ⅰ,[보강]언어와 매체,과학탐구실험1,창의 경영,지역 이해,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,교양한문,인공지능 기초"
경기도교육청,수지고등학교,경기도,일반고,"영어 독해와 작문,고전과 윤리,[보강]확률과 통계,음악,진로활동,사회문제 탐구,스페인어권 문화,미술,사회·문화,중국 문화,세계사,공통수학1,동아시아사,과학과제 연구,물리학Ⅰ,지구과학Ⅰ,여행지리,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,미술 창작,생활과 과학,한국지리,심화 수학Ⅰ,미적분,지구과학Ⅱ,자율·자치활동,정보과학,수학Ⅰ,윤리와 사상,경제,통합과학1,현대문학 감상,화학Ⅰ,미술 전공 실기,물리학Ⅱ,기술·가정,운동과 건강,문학,음악 연주,기하,화학Ⅱ,영어권 문화,프로그래밍,영어Ⅰ,스페인어Ⅰ,과학탐구실험1,스페인어 회화Ⅰ,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,독서,인공지능 기초,세계지리"
경기도교육청,수택고등학교,경기도,일반고,"영어 독해와 작문,드로잉,연극,평면 조형,음악,진로활동,심화 국어,사회문제 탐구,미술,지식 재산 일반,일본 문화,사회·문화,정보,스페인어권 문화,공통수학1,동아시아사,중국 문화,한문,물리학Ⅰ,정치와 법,지구과학Ⅰ,여행지리,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,미술 창작,한국지리,심화 영어Ⅰ,생활과 과학,미적분,지구과학Ⅱ,자율·자치활동,미술 이론,수학Ⅰ,고전과 윤리,윤리와 사상,고전 읽기,경제,통합과학1,미술사,일본어Ⅰ,화학Ⅰ,실용 영어,미술 전공 실기,물리학Ⅱ,운동과 건강,문학,입학식,음악 연주,화학Ⅱ,기하,영어Ⅰ,스페인어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리,공학 일반"
경기도교육청,숙지고등학교,경기도,일반고,"영어 독해와 작문,심리학,음악,진로활동,사회문제 탐구,미술,사회·문화,체육 전공 실기 기초,생태와 환경,세계사,일본 문화,공통수학1,동아시아사,수학과제 탐구,중국 문화,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,여행지리,공통영어1,한국사1,중국어Ⅰ,화법과 작문,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,미술 창작,한국지리,스포츠 생활,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,실용 경제,경제,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,미술 전공 실기,현대 세계의 변화,영어 회화,물리학Ⅱ,운동과 건강,화학Ⅱ,기하,프로그래밍,영어Ⅰ,과학탐구실험1,지역 이해,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,독서,생명과학Ⅰ,가정과학,인공지능 기초,세계지리,공학 일반,환경"
경기도교육청,시온고등학교,경기도,일반고,"드로잉,음악,진로활동,사회문제 탐구,세계사,정치와 법,한국사1,공통영어1,통합사회1,미술 창작,심화 영어 독해Ⅰ,동아리활동,화학Ⅰ,진로 영어,자율활동,생명과학Ⅱ,음악 전공 실기,생태와 환경,정보,공통수학1,물리학Ⅰ,언어와 매체,현대사회의 윤리적 쟁점,생활과 과학,세계 문제와 미래 사회,자율·자치활동,경제,통합과학1,일본어 회화Ⅰ,물리학 실험,운동과 건강,문학,스포츠 경기 실습,대체공휴일,영어권 문화,진로·직업 탐구,개인·대인 운동,음악 감상과 비평,체육과 진로 탐구,세계지리,공연 실습,인공지능 수학,음악 이론,생명과학 실험,체육1,공통국어1,한국지리,수학Ⅰ,화학 실험,화학Ⅱ,영어Ⅰ,과학탐구실험1,생활과 윤리,철학,경제 수학,미술,사회·문화,단체 운동,동아시아사,지구과학Ⅰ,여행지리,화법과 작문,중국어Ⅰ,확률과 통계,스포츠 생활,미적분,지구과학Ⅱ,합창,윤리와 사상,현대문학 감상,일본어Ⅰ,미술 전공 실기,현대 세계의 변화,물리학Ⅱ,기하,3·1절,생명과학Ⅰ,봉사활동,인공지능 기초"
경기도교육청,시흥고등학교,경기도,일반고,"영어 독해와 작문,음악,진로활동,심화 국어,사회문제 탐구,미술,세계사,사회·문화,정보,공통수학1,한문,과학과제 연구,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,여행지리,한국사1,공통영어1,중국어Ⅰ,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,한국지리,미술 창작,체육 탐구,미적분,지구과학Ⅱ,생활과 한문,자율·자치활동,수학Ⅰ,심화 영어 독해Ⅰ,윤리와 사상,고전 읽기,미술 감상과 비평,경제,통합과학1,일본어 회화Ⅰ,일본어Ⅰ,식품안전과 건강,화학Ⅰ,물리학Ⅱ,기술·가정,운동과 건강,문학,음악 연주,기하,화학Ⅱ,프로그래밍,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,독서,공학 일반,세계지리,영미 문학 읽기"
경기도교육청,시흥능곡고등학교,경기도,일반고,"영어 독해와 작문,심리학,음악,진로활동,사회문제 탐구,심화 국어,미술,사회·문화,일본 문화,인공지능 수학,정보,중국 문화,공통수학1,동아시아사,수학과제 탐구,한문,물리학Ⅰ,정치와 법,지구과학Ⅰ,한문Ⅰ,언어와 매체,여행지리,공통영어1,한국사1,중국어Ⅰ,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,생활과 과학,미술 창작,미적분,지구과학Ⅱ,미디어 콘텐츠 일반,수학Ⅰ,윤리와 사상,고전 읽기,미술 감상과 비평,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,실용 영어,물리학Ⅱ,기술·가정,운동과 건강,문학,음악 연주,화학Ⅱ,기하,영어Ⅰ,과학탐구실험1,진로 영어,창의 경영,자율활동,생활과 윤리,교육학,생명과학Ⅱ,생명과학Ⅰ,음악 감상과 비평,가정과학,세계지리,공학 일반,인공지능 기초,환경"
경기도교육청,시흥매화고등학교,경기도,일반고,"영어 독해와 작문,심리학,음악,진로활동,사회문제 탐구,심화 국어,미술,세계사,사회·문화,생태와 환경,공통수학1,동아시아사,과학과제 연구,물리학Ⅰ,정치와 법,융합과학 탐구,지구과학Ⅰ,언어와 매체,여행지리,공통영어1,한국사1,중국어Ⅰ,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,생활과 과학,한국지리,보건,과학융합,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,기본 수학,경제,통합과학1,식품안전과 건강,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,영어 회화,기술·가정,운동과 건강,문학,[보강]운동과 건강,화학Ⅱ,기하,논술,영어권 문화,프로그래밍,민주시민(고),영어Ⅰ,[보강]진로활동,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리"
경기도교육청,신갈고등학교,경기도,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,심화 국어,미술,사회·문화,세계사,정보,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,한국사1,공통영어1,중국어Ⅰ,화법과 작문,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,심화 영어Ⅰ,스포츠 생활,한국지리,심화 수학Ⅰ,중국어Ⅱ,미적분,자율·자치활동,수학Ⅰ,고전 읽기,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,영어 회화,기술·가정,운동과 건강,문학,화학Ⅱ,기하,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,인공지능 기초,영미 문학 읽기"
경기도교육청,신길고등학교,경기도,일반고,"영어 독해와 작문,사회 과제 연구,음악,진로활동,심화 국어,사회문제 탐구,미술,사회·문화,경제 수학,세계사,정보,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,한문Ⅰ,여행지리,한국사1,공통영어1,중국어Ⅰ,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,미술 창작,생활과 과학,세계 문제와 미래 사회,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,심화 영어 독해Ⅰ,윤리와 사상,미술 감상과 비평,경제,[보강]생활과 과학,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,화학 실험,기술·가정,고전문학 감상,운동과 건강,문학,음악 연주,기하,화학Ⅱ,영어권 문화,[보강]음악 감상과 비평,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,[보강]음악 연주,영미 문학 읽기"
경기도교육청,신동고등학교,경기도,일반고,"공통영어1,한국사1,동아리활동,음악,진로활동,체육1,공통국어1,미술,통합사회1,과학탐구실험1,통합과학1,공통수학1,자율·자치활동"
경기도교육청,신봉고등학교,경기도,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,경제 수학,미술,사회·문화,세계사,공통수학1,생활과학 탐구,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,여행지리,한국사1,공통영어1,화법과 작문,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,한국지리,미술 창작,심화 영어Ⅰ,로봇과 공학세계,미적분,지구과학Ⅱ,생활과 한문,자율·자치활동,수학Ⅰ,정보과학,윤리와 사상,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,음악 연주,기하,화학Ⅱ,영어Ⅰ,과학탐구실험1,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리,환경"
경기도교육청,신성고등학교,경기도,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,경제 수학,미술,사회·문화,생태와 환경,공통수학1,코스공략법Ⅱ,물리학Ⅰ,정치와 법,융합과학 탐구,지구과학Ⅰ,한문Ⅰ,언어와 매체,여행지리,공통영어1,한국사1,중국어Ⅰ,화법과 작문,확률과 통계,공통국어1,체육1,쇼트게임 및 퍼팅,통합사회1,한국지리,생활과 과학,스포츠 생활,심화 수학Ⅰ,골프 역사1,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,동아리활동,실용 경제,경제,통합과학1,일본어Ⅰ,화학Ⅰ,실용 영어,물리학Ⅱ,운동과 건강,문학,기하,논술,화학Ⅱ,영어Ⅰ,실용 수학,과학탐구실험1,실용 국어,자율활동,생활과 윤리,골프 지도법,골프실기응용,생명과학Ⅰ,세계지리,생명과학Ⅱ,진로와 직업"
경기도교육청,신원고등학교,경기도,일반고,"생활과 과학4반,언어와 매체3반,심화 수학Ⅰ8반,음악,진로활동,세계사3반,지구과학Ⅰ4반,음악 연주5반,영어권 문화4반,중국 문화,사회문제 탐구3반,기하2반,영어권 문화5반,음악 연주2반,영어 독해와 작문3반,물리학Ⅱ1반,물리학Ⅰ1반,한국사1,공통영어1,지구과학Ⅱ1반,스포츠 생활4반,생명과학Ⅰ1반,통합사회1,기하3반,스포츠 생활8반,음악 감상과 비평1반,심화 수학Ⅰ4반,일본 문화2반,세계사1반,지구과학Ⅰ3반,심화 영어 독해Ⅰ1반,고전 읽기2반,미술 감상과 비평,화학Ⅱ2반,화학Ⅰ2반,경제1반,음악 연주3반,음악 감상과 비평3반,일본 문화3반,미적분4반,언어와 매체2반,스포츠 생활1반,윤리와 사상1반,자율활동,한국지리1반,사회문제 탐구6반,고전 읽기4반,정보,공통수학1,윤리와 사상2반,미적분3반,생활과 윤리2반,영어 독해와 작문6반,지구과학Ⅰ6반,심화 수학Ⅰ,영어권 문화1반,자율·자치활동,생명과학Ⅱ2반,물리학Ⅰ2반,화법과 작문2반,사회·문화2반,스포츠 생활7반,통합과학1,일본어 회화Ⅰ,가정과학1반,고전 읽기1반,사회문제 탐구4반,인공지능 기초2반,공학 일반1반,운동과 건강,문학,언어와 매체4반,영어권 문화,심화 영어 독해Ⅰ2반,생명과학Ⅰ4반,화학Ⅰ3반,기하1반,화법과 작문5반,화학Ⅱ1반,화학Ⅰ1반,화법과 작문1반,윤리와 사상6반,영어 독해와 작문2반,화법과 작문6반,세계지리,사회·문화4반,음악 연주1반,중국어 회화Ⅰ,스포츠 생활3반,영어 독해와 작문1반,생활과 윤리4반,윤리와 사상3반,세계사2반,영어 독해와 작문5반,사회문제 탐구2반,생명과학Ⅰ2반,언어와 매체5반,지구과학Ⅰ5반,정치와 법2반,사회문제 탐구5반,공통국어1,체육1,언어와 매체6반,스포츠 생활6반,생활과 윤리5반,미적분2반,수학Ⅰ,미적분5반,정치와 법1반,사회문제 탐구1반,생활과 과학1반,영어 독해와 작문4반,화법과 작문3반,음악 감상과 비평2반,심화 수학Ⅰ5반,지구과학Ⅱ2반,생명과학Ⅱ1반,생명과학Ⅰ3반,윤리와 사상5반,생활과 윤리3반,경제2반,영어Ⅰ,스포츠 생활5반,과학탐구실험1,언어와 매체1반,윤리와 사상4반,스포츠 생활9반,사회·문화1반,심화 수학Ⅰ1반,사회·문화3반,미술,동아시아사,심화 수학Ⅰ6반,영어권 문화7반,미적분1반,음악 연주4반,스포츠 생활2반,화법과 작문4반,화법과 작문,확률과 통계,생활과 과학2반,사회·문화5반,가정과학2반,생활과 윤리1반,스포츠 생활10반,생활과 과학3반,영어권 문화8반,물리학Ⅱ2반,고전 읽기3반,인공지능 기초1반,한국지리2반,기술·가정,일본 문화1반,지구과학Ⅰ1반,심화 수학Ⅰ2반,지구과학Ⅰ2반,영어권 문화6반,공학 일반2반,심화 수학Ⅰ7반,영어권 문화3반,기하4반,음악 감상과 비평4반,영어권 문화2반"
경기도교육청,신일비즈니스고등학교,경기도,특성화고,"마케팅과 광고,음악,진로활동,기초 간호 임상 실무,* 시각디자인 프로젝트 기획,한국사1,공통영어1,* 일러스트레이션,회계 원리,통합사회1,* 전표관리,* 업무지원,창업 일반,실용 경제,보건 간호,* 만화 작품기획,* 일상생활수행지원,* 사이트 운영,* 시안 디자인 개발 응용,자율활동,통합사회,* 촬영 제작,정보,공통수학1,* 만화 스토리 구성,사무 관리,* 자금관리,* 디자인 구성요소 설계,* 스토리보드 제작,자율·자치활동,통합과학1,* 색채디자인 요소분석,* 사이트 구축,운동과 건강,문학,대체공휴일,* 캐릭터 디자인,기업과 경영,* 물품전달,* 스마트문화앱콘텐츠 서비스운영,* 2D 캐릭터 제작,영상 제작 기초,* 총무문서관리,* 매장 영업전 판매 지원 점검,커뮤니케이션,* 진료지원보조,* 문서관리,인체 구조와 기능,색채 일반,통합과학,체육1,공통국어1,* 스마트문화앱콘텐츠 설계,* 고객 필요정보 제공,* 판매 기본 정보 분석,수학Ⅰ,* 시안 디자인 개발 심화,* 시놉시스 구성,* 색채디자인 기획,* 탐색적 데이터 분석,영어Ⅰ,* 고객 관계 관리,독서,상업 경제,영어 독해와 작문,* 크리에이티브 전략 수립,미술,중국어Ⅰ,* 빅데이터 수집,확률과 통계,스포츠 생활,간호의 기초,공중 보건,디자인 일반,* 프로토타입 기초데이터 수집 및 스케치,* 문서작성,기업 자원 통합 관리,* 캐릭터 콘셉트 설정,성공적인 직업생활,프로그래밍,* 만화 캐릭터 디자인,인공지능 기초"
경기도교육청,신장고등학교,경기도,일반고,"영어 독해와 작문,심리학,드로잉,음악,진로활동,공연 실습,경제 수학,미술,세계사,사회·문화,생태와 환경,정보,사회문제 탐구,공통수학1,동아시아사,한문,세계시민,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,한국지리,스포츠 생활,중국어Ⅱ,보건,세계 문제와 미래 사회,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,미술 감상과 비평,체육 전공 실기 응용,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,현대 세계의 변화,물리학Ⅱ,운동과 건강,화학Ⅱ,기하,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,독서,생명과학Ⅰ,세계지리,인공지능 기초,교육학,봉사활동,영미 문학 읽기"
경기도교육청,신천고등학교,경기도,일반고,"음악,진로활동,세계사,확률과 통계A,지구과학ⅠK,공통영어1,한국사1,통합사회1,미술 감상과 비평,생활과 윤리K1,일본어 회화ⅠH,지역 이해H,보건H,언어와 매체C,생명과학ⅠS,심리학H,화학ⅠK,사회·문화S2,화법과 작문A,진로 영어,윤리와 사상G,자율활동,영어 독해와 작문C,영어 독해와 작문D,확률과 통계C,생활과 윤리Y,사회문제 탐구J2,지구과학ⅡE,사회문제 탐구I1,정보,공통수학1,사회·문화K,동아시아사F,일본어 회화ⅠI,언어와 매체,심리학I,생활과 과학,정치와 법E,심리학J,자율·자치활동,지구과학ⅠS,인공지능 수학I,사회·문화Y,윤리와 사상F,생활과 과학F,통합과학1,미적분A,가정과학J,진로 영어D1,진로 영어B,정치와 법F,세계지리F,운동과 건강,문학,생활과 과학G1,생활과 과학E1,화법과 작문B,과학과제 연구H,영어권 문화,여행지리I1,세계사K,음악 감상과 비평,고전 읽기J,사회문제 탐구I2,화학ⅡE,지구과학ⅠY,심화 국어,여행지리J,화학ⅠS,확률과 통계B,세계사S,수학과제 탐구,한문,물리학ⅠS,생활과 과학G2,진로 영어A,화법과 작문D,여행지리I2,공통국어1,체육1,생명과학ⅡG,사회문제 탐구H1,생명과학ⅡE,수학Ⅰ,프로그래밍S,화법과 작문C,진로 영어D2,화학ⅠY,한국지리K,윤리와 사상E,생활과 윤리S,사회문제 탐구J1,공학 일반J,경제Y,화학Ⅱ,논술,세계지리G,영어Ⅰ,영어 독해와 작문B2,인공지능 기초I,과학탐구실험1,생활과 윤리,동아시아사G,여행지리H,사회문제 탐구H2,인공지능 기초H,음악교양실기ⅠJ,언어와 매체D,영어 독해와 작문,언어와 매체A,영어 독해와 작문B1,미술,사회·문화,생활과 윤리K2,생명과학ⅠY,중국어 회화ⅠI,미술 전공 실기H,화학ⅡF,중국어Ⅰ,화법과 작문,확률과 통계,스포츠 생활,언어와 매체B,동아시아사E,사회·문화S1,과학과제 연구J,미적분,윤리와 사상,생활과 과학E2,물리학ⅡG,프로그래밍Y,생명과학ⅡF,일본어Ⅰ,보건J,물리학Ⅱ,생명과학ⅠK,기술·가정,기하,미적분C,공학 일반I,진로 영어C,생명과학Ⅰ"
경기도교육청,신한고등학교,경기도,일반고,"심리학,고전과 윤리,음악,진로활동,사회문제 탐구,심화 국어,미술,세계사,일본 문화,사회·문화,공통수학1,수학과제 탐구,물리학Ⅰ,정치와 법,영어Ⅱ,지구과학Ⅰ,언어와 매체,뇌과학,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,국제 경제,미적분,지구과학Ⅱ,국제 정치,자율·자치활동,융합과학,수학Ⅰ,동아리활동,미술 감상과 비평,실용 경제,경제,통합과학1,진로의 날,화학Ⅰ,고급 생명과학,일본어,물리학Ⅱ,운동과 건강,문학,입학식,화학Ⅱ,논술,기하,프로그래밍,영어권 문화,고급 화학,영어Ⅰ,과학탐구실험1,고급 물리학,창의 경영,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,공학 일반,인공지능 기초,진로와 직업,환경,중국어"
경기도교육청,신흥고등학교,경기도,일반고,"영어 독해와 작문,심리학,음악,진로활동,사회문제 탐구,[보강]생명과학Ⅰ,미술,사회·문화,[보강]생명과학Ⅱ,공통수학1,동아시아사,수학과제 탐구,과학과제 연구,세계시민,물리학Ⅰ,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,화법과 작문,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,체육 탐구,보건,미술 창작,한국지리,체험학습,미적분,자율·자치활동,융합과학,수학Ⅰ,윤리와 사상,동아리활동,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,[보강]한국지리,기술·가정,문학,음악 연주,기하,논술,화학Ⅱ,프로그래밍,[보강]음악 감상과 비평,영어Ⅰ,[보강]동아시아사,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,봉사활동,빅데이터 분석,영미 문학 읽기"
경기도교육청,심석고등학교,경기도,일반고,"영어 독해와 작문,심리학,음악,진로활동,[보강]공통영어1,사회문제 탐구,미술,세계사,사회·문화,소프트웨어와 생활,공통수학1,동아시아사,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,한문Ⅰ,언어와 매체,한국사1,공통영어1,중국어Ⅰ,화법과 작문,확률과 통계,체육1,공통국어1,인간과 경제활동,통합사회1,체육 탐구,미술 창작,자기주도학습,생활과 과학,미적분,지구과학Ⅱ,논리학,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,[보강]문학,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,음악 연주,기하,화학Ⅱ,영어권 문화,영어Ⅰ,과학탐구실험1,민주시민,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리"
경기도교육청,심원고등학교,경기도,일반고,"영어 독해와 작문,고전과 윤리,음악,진로활동,미술,사회·문화,세계사,일본 문화,정보,중국 문화,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,여행지리,한국사1,공통영어1,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,미술 창작,세계 문제와 미래 사회,미적분,지구과학Ⅱ,자율·자치활동,미디어 콘텐츠 일반,수학Ⅰ,윤리와 사상,국제 관계와 국제기구,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,음악 연주,기하,화학Ⅱ,영어권 문화,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,독서,세계지리,인공지능 기초"
경기도교육청,심학고등학교,경기도,일반고,"음악,진로활동,미술,세계사,공통수학1,물리학Ⅰ,생애 설계와 자립,정치와 법,지구과학Ⅰ,공통영어1,한국사1,중국어Ⅰ,확률과 통계,체육1,공통국어1,논리와 사고,통합사회1,한국지리,체육,자율·자치활동,수학Ⅰ,윤리와 사상,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,문학,프로그래밍,영어Ⅰ,과학탐구실험1,자율활동,음악 감상과 비평,생명과학Ⅰ,공학 일반"
경기도교육청,안곡고등학교,경기도,일반고,"영어 독해와 작문,음악,진로활동,[보강]기하,사회문제 탐구,미술,세계사,일본 문화,사회·문화,정보,문화로 보는 한국사,공통수학1,동아시아사,물리학Ⅰ,정치와 법,[보강]미적분,지구과학Ⅰ,[보강]세계사,여행지리,한국사1,공통영어1,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,미술 창작,생활과 과학,체육 탐구,미적분,지구과학Ⅱ,자율·자치활동,융합과학,수학Ⅰ,윤리와 사상,동아리활동,미술 감상과 비평,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,기술·가정,고전문학 감상,운동과 건강,문학,음악 연주,화학Ⅱ,기하,영어Ⅰ,과학탐구실험1,진로 영어,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,독서,인공지능 기초,세계지리,가정과학,공학 일반"
